rgb,mask,steering
sim_data/RGB\03485.png,sim_data/masks\03485.png,0.014034800231456757
sim_data/RGB\03486.png,sim_data/masks\03486.png,0.004243592731654644
sim_data/RGB\03487.png,sim_data/masks\03487.png,0.004243592731654644
sim_data/RGB\03488.png,sim_data/masks\03488.png,0.0010995829943567514
sim_data/RGB\03489.png,sim_data/masks\03489.png,0.0011221152963116765
sim_data/RGB\03490.png,sim_data/masks\03490.png,0.000703921657986939
sim_data/RGB\03491.png,sim_data/masks\03491.png,0.0018679689383134246
sim_data/RGB\03492.png,sim_data/masks\03492.png,0.0013129584258422256
sim_data/RGB\03493.png,sim_data/masks\03493.png,0.0006754040368832648
sim_data/RGB\03494.png,sim_data/masks\03494.png,0.0
sim_data/RGB\03495.png,sim_data/masks\03495.png,0.0
sim_data/RGB\03496.png,sim_data/masks\03496.png,0.0006220098002813756
sim_data/RGB\03497.png,sim_data/masks\03497.png,-0.0002485241857357323
sim_data/RGB\03498.png,sim_data/masks\03498.png,0.0
sim_data/RGB\03499.png,sim_data/masks\03499.png,0.000870533986017108
sim_data/RGB\03500.png,sim_data/masks\03500.png,-0.00017573311924934387
sim_data/RGB\03501.png,sim_data/masks\03501.png,-0.00017573311924934387
sim_data/RGB\03502.png,sim_data/masks\03502.png,-0.00017573311924934387
sim_data/RGB\03503.png,sim_data/masks\03503.png,0.0
sim_data/RGB\03504.png,sim_data/masks\03504.png,0.0
sim_data/RGB\03505.png,sim_data/masks\03505.png,0.0
sim_data/RGB\03506.png,sim_data/masks\03506.png,-0.00017573311924934387
sim_data/RGB\03507.png,sim_data/masks\03507.png,-0.00017573311924934387
sim_data/RGB\03508.png,sim_data/masks\03508.png,0.0
sim_data/RGB\03509.png,sim_data/masks\03509.png,0.0
sim_data/RGB\03510.png,sim_data/masks\03510.png,0.0
sim_data/RGB\03511.png,sim_data/masks\03511.png,0.0
sim_data/RGB\03512.png,sim_data/masks\03512.png,0.0
sim_data/RGB\03513.png,sim_data/masks\03513.png,0.0
sim_data/RGB\03514.png,sim_data/masks\03514.png,0.0
sim_data/RGB\03515.png,sim_data/masks\03515.png,0.0006155604496598244
sim_data/RGB\03516.png,sim_data/masks\03516.png,0.00043982735951431096
sim_data/RGB\03517.png,sim_data/masks\03517.png,0.0006948008667677641
sim_data/RGB\03518.png,sim_data/masks\03518.png,0.0006220098002813756
sim_data/RGB\03519.png,sim_data/masks\03519.png,0.0006155604496598244
sim_data/RGB\03520.png,sim_data/masks\03520.png,0.0006155604496598244
sim_data/RGB\03521.png,sim_data/masks\03521.png,0.0
sim_data/RGB\03522.png,sim_data/masks\03522.png,0.0
sim_data/RGB\03523.png,sim_data/masks\03523.png,0.0
sim_data/RGB\03524.png,sim_data/masks\03524.png,0.0
sim_data/RGB\03525.png,sim_data/masks\03525.png,-0.000870533986017108
sim_data/RGB\03526.png,sim_data/masks\03526.png,0.0002485241857357323
sim_data/RGB\03527.png,sim_data/masks\03527.png,0.0
sim_data/RGB\03528.png,sim_data/masks\03528.png,-0.0006155604496598244
sim_data/RGB\03529.png,sim_data/masks\03529.png,0.0
sim_data/RGB\03530.png,sim_data/masks\03530.png,0.0
sim_data/RGB\03531.png,sim_data/masks\03531.png,0.00017573311924934387
sim_data/RGB\03532.png,sim_data/masks\03532.png,0.0
sim_data/RGB\03533.png,sim_data/masks\03533.png,0.0
sim_data/RGB\03534.png,sim_data/masks\03534.png,0.0
sim_data/RGB\03535.png,sim_data/masks\03535.png,0.020406659692525864
sim_data/RGB\03536.png,sim_data/masks\03536.png,0.015426778234541416
sim_data/RGB\03537.png,sim_data/masks\03537.png,0.010756848379969597
sim_data/RGB\03538.png,sim_data/masks\03538.png,0.0037042610347270966
sim_data/RGB\03539.png,sim_data/masks\03539.png,0.0037042610347270966
sim_data/RGB\03540.png,sim_data/masks\03540.png,0.0008864103001542389
sim_data/RGB\03541.png,sim_data/masks\03541.png,0.0008864103001542389
sim_data/RGB\03542.png,sim_data/masks\03542.png,0.0011636738199740648
sim_data/RGB\03543.png,sim_data/masks\03543.png,0.0011636738199740648
sim_data/RGB\03544.png,sim_data/masks\03544.png,0.14291596412658691
sim_data/RGB\03545.png,sim_data/masks\03545.png,0.14291596412658691
sim_data/RGB\03546.png,sim_data/masks\03546.png,0.10732538253068924
sim_data/RGB\03547.png,sim_data/masks\03547.png,0.10721423476934433
sim_data/RGB\03548.png,sim_data/masks\03548.png,0.10721423476934433
sim_data/RGB\03549.png,sim_data/masks\03549.png,0.10723266005516052
sim_data/RGB\03550.png,sim_data/masks\03550.png,0.10723195225000381
sim_data/RGB\03551.png,sim_data/masks\03551.png,0.10723195225000381
sim_data/RGB\03552.png,sim_data/masks\03552.png,0.10723754018545151
sim_data/RGB\03553.png,sim_data/masks\03553.png,0.1072368174791336
sim_data/RGB\03554.png,sim_data/masks\03554.png,0.1072368174791336
sim_data/RGB\03555.png,sim_data/masks\03555.png,0.10723935067653656
sim_data/RGB\03556.png,sim_data/masks\03556.png,0.10723862797021866
sim_data/RGB\03557.png,sim_data/masks\03557.png,0.10723862797021866
sim_data/RGB\03558.png,sim_data/masks\03558.png,0.10723735392093658
sim_data/RGB\03559.png,sim_data/masks\03559.png,0.10723771899938583
sim_data/RGB\03560.png,sim_data/masks\03560.png,0.10723771899938583
sim_data/RGB\03561.png,sim_data/masks\03561.png,0.10723771899938583
sim_data/RGB\03562.png,sim_data/masks\03562.png,0.10723771899938583
sim_data/RGB\03563.png,sim_data/masks\03563.png,0.10723771899938583
sim_data/RGB\03564.png,sim_data/masks\03564.png,0.10723771899938583
sim_data/RGB\03565.png,sim_data/masks\03565.png,0.10723771899938583
sim_data/RGB\03566.png,sim_data/masks\03566.png,0.10723771899938583
sim_data/RGB\03567.png,sim_data/masks\03567.png,0.10723771899938583
sim_data/RGB\03568.png,sim_data/masks\03568.png,0.10723771899938583
sim_data/RGB\03569.png,sim_data/masks\03569.png,0.10723771899938583
sim_data/RGB\03570.png,sim_data/masks\03570.png,0.10723771899938583
sim_data/RGB\03571.png,sim_data/masks\03571.png,0.10723771899938583
sim_data/RGB\03572.png,sim_data/masks\03572.png,0.10723771899938583
sim_data/RGB\03573.png,sim_data/masks\03573.png,0.10724403709173203
sim_data/RGB\03574.png,sim_data/masks\03574.png,0.10724403709173203
sim_data/RGB\03575.png,sim_data/masks\03575.png,0.10465983301401138
sim_data/RGB\03576.png,sim_data/masks\03576.png,0.10465983301401138
sim_data/RGB\03577.png,sim_data/masks\03577.png,0.09689418971538544
sim_data/RGB\03578.png,sim_data/masks\03578.png,0.093812957406044
sim_data/RGB\03579.png,sim_data/masks\03579.png,0.08806236833333969
sim_data/RGB\03580.png,sim_data/masks\03580.png,0.07879012078046799
sim_data/RGB\03581.png,sim_data/masks\03581.png,0.07388319820165634
sim_data/RGB\03582.png,sim_data/masks\03582.png,0.1864762306213379
sim_data/RGB\03583.png,sim_data/masks\03583.png,0.12264326959848404
sim_data/RGB\03584.png,sim_data/masks\03584.png,0.12264326959848404
sim_data/RGB\03585.png,sim_data/masks\03585.png,0.2606509029865265
sim_data/RGB\03586.png,sim_data/masks\03586.png,0.29317086935043335
sim_data/RGB\03587.png,sim_data/masks\03587.png,0.28504812717437744
sim_data/RGB\03588.png,sim_data/masks\03588.png,0.23559045791625977
sim_data/RGB\03589.png,sim_data/masks\03589.png,0.5355904698371887
sim_data/RGB\03590.png,sim_data/masks\03590.png,0.5355904698371887
sim_data/RGB\03591.png,sim_data/masks\03591.png,0.800000011920929
sim_data/RGB\03592.png,sim_data/masks\03592.png,0.800000011920929
sim_data/RGB\03593.png,sim_data/masks\03593.png,0.800000011920929
sim_data/RGB\03594.png,sim_data/masks\03594.png,0.800000011920929
sim_data/RGB\03595.png,sim_data/masks\03595.png,0.800000011920929
sim_data/RGB\03596.png,sim_data/masks\03596.png,0.6499999761581421
sim_data/RGB\03597.png,sim_data/masks\03597.png,0.4999999701976776
sim_data/RGB\03598.png,sim_data/masks\03598.png,0.19999995827674866
sim_data/RGB\03599.png,sim_data/masks\03599.png,0.19999995827674866
sim_data/RGB\03600.png,sim_data/masks\03600.png,-0.0934385359287262
sim_data/RGB\03601.png,sim_data/masks\03601.png,-0.09498205780982971
sim_data/RGB\03602.png,sim_data/masks\03602.png,-0.0877632275223732
sim_data/RGB\03603.png,sim_data/masks\03603.png,-0.04307248070836067
sim_data/RGB\03604.png,sim_data/masks\03604.png,-0.0297292098402977
sim_data/RGB\03605.png,sim_data/masks\03605.png,-0.020123133435845375
sim_data/RGB\03606.png,sim_data/masks\03606.png,-0.008750740438699722
sim_data/RGB\03607.png,sim_data/masks\03607.png,-0.015186170116066933
sim_data/RGB\03608.png,sim_data/masks\03608.png,-0.011409875005483627
sim_data/RGB\03609.png,sim_data/masks\03609.png,-0.011409875005483627
sim_data/RGB\03610.png,sim_data/masks\03610.png,-0.0035669528879225254
sim_data/RGB\03611.png,sim_data/masks\03611.png,-0.0028526210226118565
sim_data/RGB\03612.png,sim_data/masks\03612.png,-0.001792681054212153
sim_data/RGB\03613.png,sim_data/masks\03613.png,-0.0005946729797869921
sim_data/RGB\03614.png,sim_data/masks\03614.png,-0.009777473285794258
sim_data/RGB\03615.png,sim_data/masks\03615.png,-0.0072565339505672455
sim_data/RGB\03616.png,sim_data/masks\03616.png,-0.0027599195018410683
sim_data/RGB\03617.png,sim_data/masks\03617.png,-0.0027599195018410683
sim_data/RGB\03618.png,sim_data/masks\03618.png,-0.0005946729797869921
sim_data/RGB\03619.png,sim_data/masks\03619.png,-0.0004400774778332561
sim_data/RGB\03620.png,sim_data/masks\03620.png,0.0002485241857357323
sim_data/RGB\03621.png,sim_data/masks\03621.png,0.0
sim_data/RGB\03622.png,sim_data/masks\03622.png,0.0
sim_data/RGB\03623.png,sim_data/masks\03623.png,0.0
sim_data/RGB\03624.png,sim_data/masks\03624.png,0.0
sim_data/RGB\03625.png,sim_data/masks\03625.png,0.0010249688057228923
sim_data/RGB\03626.png,sim_data/masks\03626.png,0.0010249688057228923
sim_data/RGB\03627.png,sim_data/masks\03627.png,-0.00035146623849868774
sim_data/RGB\03628.png,sim_data/masks\03628.png,0.0
sim_data/RGB\03629.png,sim_data/masks\03629.png,0.0006155604496598244
sim_data/RGB\03630.png,sim_data/masks\03630.png,0.0006948008667677641
sim_data/RGB\03631.png,sim_data/masks\03631.png,-0.0002485241857357323
sim_data/RGB\03632.png,sim_data/masks\03632.png,0.07878853380680084
sim_data/RGB\03633.png,sim_data/masks\03633.png,0.06072010472416878
sim_data/RGB\03634.png,sim_data/masks\03634.png,0.03984994441270828
sim_data/RGB\03635.png,sim_data/masks\03635.png,0.013331562280654907
sim_data/RGB\03636.png,sim_data/masks\03636.png,0.008477380499243736
sim_data/RGB\03637.png,sim_data/masks\03637.png,0.004816930741071701
sim_data/RGB\03638.png,sim_data/masks\03638.png,0.003317291382700205
sim_data/RGB\03639.png,sim_data/masks\03639.png,0.08783472329378128
sim_data/RGB\03640.png,sim_data/masks\03640.png,0.07067766040563583
sim_data/RGB\03641.png,sim_data/masks\03641.png,0.11824868619441986
sim_data/RGB\03642.png,sim_data/masks\03642.png,0.09163806587457657
sim_data/RGB\03643.png,sim_data/masks\03643.png,0.07393313944339752
sim_data/RGB\03644.png,sim_data/masks\03644.png,0.14057958126068115
sim_data/RGB\03645.png,sim_data/masks\03645.png,0.10024911910295486
sim_data/RGB\03646.png,sim_data/masks\03646.png,0.13501645624637604
sim_data/RGB\03647.png,sim_data/masks\03647.png,0.10243426263332367
sim_data/RGB\03648.png,sim_data/masks\03648.png,0.07222048938274384
sim_data/RGB\03649.png,sim_data/masks\03649.png,0.05265165865421295
sim_data/RGB\03650.png,sim_data/masks\03650.png,0.12335339933633804
sim_data/RGB\03651.png,sim_data/masks\03651.png,0.09553634375333786
sim_data/RGB\03652.png,sim_data/masks\03652.png,0.06139636039733887
sim_data/RGB\03653.png,sim_data/masks\03653.png,0.12965764105319977
sim_data/RGB\03654.png,sim_data/masks\03654.png,0.09277592599391937
sim_data/RGB\03655.png,sim_data/masks\03655.png,0.07412778586149216
sim_data/RGB\03656.png,sim_data/masks\03656.png,0.13857798278331757
sim_data/RGB\03657.png,sim_data/masks\03657.png,0.07194871455430984
sim_data/RGB\03658.png,sim_data/masks\03658.png,0.130489319562912
sim_data/RGB\03659.png,sim_data/masks\03659.png,0.0980381965637207
sim_data/RGB\03660.png,sim_data/masks\03660.png,0.06642936915159225
sim_data/RGB\03661.png,sim_data/masks\03661.png,0.11085314303636551
sim_data/RGB\03662.png,sim_data/masks\03662.png,0.08182647824287415
sim_data/RGB\03663.png,sim_data/masks\03663.png,0.06012102589011192
sim_data/RGB\03664.png,sim_data/masks\03664.png,0.1273883730173111
sim_data/RGB\03665.png,sim_data/masks\03665.png,0.0975751280784607
sim_data/RGB\03666.png,sim_data/masks\03666.png,0.07126883417367935
sim_data/RGB\03667.png,sim_data/masks\03667.png,0.12534572184085846
sim_data/RGB\03668.png,sim_data/masks\03668.png,0.0947631299495697
sim_data/RGB\03669.png,sim_data/masks\03669.png,0.06870859116315842
sim_data/RGB\03670.png,sim_data/masks\03670.png,0.12722626328468323
sim_data/RGB\03671.png,sim_data/masks\03671.png,0.09517855942249298
sim_data/RGB\03672.png,sim_data/masks\03672.png,0.06247212737798691
sim_data/RGB\03673.png,sim_data/masks\03673.png,0.11138319969177246
sim_data/RGB\03674.png,sim_data/masks\03674.png,0.08267287909984589
sim_data/RGB\03675.png,sim_data/masks\03675.png,0.06050655618309975
sim_data/RGB\03676.png,sim_data/masks\03676.png,0.11067680269479752
sim_data/RGB\03677.png,sim_data/masks\03677.png,0.08230096846818924
sim_data/RGB\03678.png,sim_data/masks\03678.png,0.05715406313538551
sim_data/RGB\03679.png,sim_data/masks\03679.png,0.10448823124170303
sim_data/RGB\03680.png,sim_data/masks\03680.png,0.07230579107999802
sim_data/RGB\03681.png,sim_data/masks\03681.png,0.04960945248603821
sim_data/RGB\03682.png,sim_data/masks\03682.png,0.0982336476445198
sim_data/RGB\03683.png,sim_data/masks\03683.png,0.07097417861223221
sim_data/RGB\03684.png,sim_data/masks\03684.png,0.10964173078536987
sim_data/RGB\03685.png,sim_data/masks\03685.png,0.07329824566841125
sim_data/RGB\03686.png,sim_data/masks\03686.png,0.047335706651210785
sim_data/RGB\03687.png,sim_data/masks\03687.png,0.09464342892169952
sim_data/RGB\03688.png,sim_data/masks\03688.png,0.06953919678926468
sim_data/RGB\03689.png,sim_data/masks\03689.png,0.04428628087043762
sim_data/RGB\03690.png,sim_data/masks\03690.png,0.09382916241884232
sim_data/RGB\03691.png,sim_data/masks\03691.png,0.06370194256305695
sim_data/RGB\03692.png,sim_data/masks\03692.png,0.033881593495607376
sim_data/RGB\03693.png,sim_data/masks\03693.png,0.09002438187599182
sim_data/RGB\03694.png,sim_data/masks\03694.png,0.06707265973091125
sim_data/RGB\03695.png,sim_data/masks\03695.png,0.04636211320757866
sim_data/RGB\03696.png,sim_data/masks\03696.png,0.09839481860399246
sim_data/RGB\03697.png,sim_data/masks\03697.png,0.07239772379398346
sim_data/RGB\03698.png,sim_data/masks\03698.png,0.11455149948596954
sim_data/RGB\03699.png,sim_data/masks\03699.png,0.11455149948596954
sim_data/RGB\03700.png,sim_data/masks\03700.png,0.07952389866113663
sim_data/RGB\03701.png,sim_data/masks\03701.png,0.03619313985109329
sim_data/RGB\03702.png,sim_data/masks\03702.png,0.08653956651687622
sim_data/RGB\03703.png,sim_data/masks\03703.png,0.06282313913106918
sim_data/RGB\03704.png,sim_data/masks\03704.png,0.04127512499690056
sim_data/RGB\03705.png,sim_data/masks\03705.png,0.04127512499690056
sim_data/RGB\03706.png,sim_data/masks\03706.png,0.09811941534280777
sim_data/RGB\03707.png,sim_data/masks\03707.png,0.07179829478263855
sim_data/RGB\03708.png,sim_data/masks\03708.png,0.03876003250479698
sim_data/RGB\03709.png,sim_data/masks\03709.png,0.09188377857208252
sim_data/RGB\03710.png,sim_data/masks\03710.png,0.06311380118131638
sim_data/RGB\03711.png,sim_data/masks\03711.png,0.10985957831144333
sim_data/RGB\03712.png,sim_data/masks\03712.png,0.07051245868206024
sim_data/RGB\03713.png,sim_data/masks\03713.png,0.040518712252378464
sim_data/RGB\03714.png,sim_data/masks\03714.png,0.040518712252378464
sim_data/RGB\03715.png,sim_data/masks\03715.png,0.020710062235593796
sim_data/RGB\03716.png,sim_data/masks\03716.png,0.010488969273865223
sim_data/RGB\03717.png,sim_data/masks\03717.png,0.0058808233588933945
sim_data/RGB\03718.png,sim_data/masks\03718.png,0.0058808233588933945
sim_data/RGB\03719.png,sim_data/masks\03719.png,0.02895199880003929
sim_data/RGB\03720.png,sim_data/masks\03720.png,0.020944315940141678
sim_data/RGB\03721.png,sim_data/masks\03721.png,0.011949530802667141
sim_data/RGB\03722.png,sim_data/masks\03722.png,0.005308924708515406
sim_data/RGB\03723.png,sim_data/masks\03723.png,0.0012889932841062546
sim_data/RGB\03724.png,sim_data/masks\03724.png,0.0012889932841062546
sim_data/RGB\03725.png,sim_data/masks\03725.png,-4.823587369173765e-05
sim_data/RGB\03726.png,sim_data/masks\03726.png,-0.00035146623849868774
sim_data/RGB\03727.png,sim_data/masks\03727.png,0.0
sim_data/RGB\03728.png,sim_data/masks\03728.png,0.0
sim_data/RGB\03729.png,sim_data/masks\03729.png,0.010803059674799442
sim_data/RGB\03730.png,sim_data/masks\03730.png,0.007944581098854542
sim_data/RGB\03731.png,sim_data/masks\03731.png,0.004686289932578802
sim_data/RGB\03732.png,sim_data/masks\03732.png,0.0029500876553356647
sim_data/RGB\03733.png,sim_data/masks\03733.png,0.002001382177695632
sim_data/RGB\03734.png,sim_data/masks\03734.png,0.001309119863435626
sim_data/RGB\03735.png,sim_data/masks\03735.png,0.0008502760319970548
sim_data/RGB\03736.png,sim_data/masks\03736.png,0.0006357255624607205
sim_data/RGB\03737.png,sim_data/masks\03737.png,0.0006357255624607205
sim_data/RGB\03738.png,sim_data/masks\03738.png,0.00031118179322220385
sim_data/RGB\03739.png,sim_data/masks\03739.png,0.11959189176559448
sim_data/RGB\03740.png,sim_data/masks\03740.png,0.09646393358707428
sim_data/RGB\03741.png,sim_data/masks\03741.png,0.0677487850189209
sim_data/RGB\03742.png,sim_data/masks\03742.png,0.1845296025276184
sim_data/RGB\03743.png,sim_data/masks\03743.png,0.1845296025276184
sim_data/RGB\03744.png,sim_data/masks\03744.png,0.13604657351970673
sim_data/RGB\03745.png,sim_data/masks\03745.png,0.07136309146881104
sim_data/RGB\03746.png,sim_data/masks\03746.png,0.2213630974292755
sim_data/RGB\03747.png,sim_data/masks\03747.png,0.1831963211297989
sim_data/RGB\03748.png,sim_data/masks\03748.png,0.13859102129936218
sim_data/RGB\03749.png,sim_data/masks\03749.png,0.20306836068630219
sim_data/RGB\03750.png,sim_data/masks\03750.png,0.24722929298877716
sim_data/RGB\03751.png,sim_data/masks\03751.png,0.24722929298877716
sim_data/RGB\03752.png,sim_data/masks\03752.png,0.27904778718948364
sim_data/RGB\03753.png,sim_data/masks\03753.png,0.3963119089603424
sim_data/RGB\03754.png,sim_data/masks\03754.png,0.4974512457847595
sim_data/RGB\03755.png,sim_data/masks\03755.png,0.588259756565094
sim_data/RGB\03756.png,sim_data/masks\03756.png,0.588259756565094
sim_data/RGB\03757.png,sim_data/masks\03757.png,0.4382597506046295
sim_data/RGB\03758.png,sim_data/masks\03758.png,0.4994903802871704
sim_data/RGB\03759.png,sim_data/masks\03759.png,0.4472087621688843
sim_data/RGB\03760.png,sim_data/masks\03760.png,0.3724292516708374
sim_data/RGB\03761.png,sim_data/masks\03761.png,0.24051204323768616
sim_data/RGB\03762.png,sim_data/masks\03762.png,0.1444636434316635
sim_data/RGB\03763.png,sim_data/masks\03763.png,0.07903537154197693
sim_data/RGB\03764.png,sim_data/masks\03764.png,0.03875276818871498
sim_data/RGB\03765.png,sim_data/masks\03765.png,0.015287316404283047
sim_data/RGB\03766.png,sim_data/masks\03766.png,0.014361698180437088
sim_data/RGB\03767.png,sim_data/masks\03767.png,0.007638432085514069
sim_data/RGB\03768.png,sim_data/masks\03768.png,0.003958547953516245
sim_data/RGB\03769.png,sim_data/masks\03769.png,0.001784732099622488
sim_data/RGB\03770.png,sim_data/masks\03770.png,5.226704524829984e-05
sim_data/RGB\03771.png,sim_data/masks\03771.png,-0.00035146623849868774
sim_data/RGB\03772.png,sim_data/masks\03772.png,0.0034821361768990755
sim_data/RGB\03773.png,sim_data/masks\03773.png,0.0028500778134912252
sim_data/RGB\03774.png,sim_data/masks\03774.png,0.0018546716310083866
sim_data/RGB\03775.png,sim_data/masks\03775.png,0.0005336484173312783
sim_data/RGB\03776.png,sim_data/masks\03776.png,0.00022260929108597338
sim_data/RGB\03777.png,sim_data/masks\03777.png,0.00043982735951431096
sim_data/RGB\03778.png,sim_data/masks\03778.png,-0.00017573311924934387
sim_data/RGB\03779.png,sim_data/masks\03779.png,0.001628620084375143
sim_data/RGB\03780.png,sim_data/masks\03780.png,0.0013817354338243604
sim_data/RGB\03781.png,sim_data/masks\03781.png,0.00034333457006141543
sim_data/RGB\03782.png,sim_data/masks\03782.png,-0.0002485241857357323
sim_data/RGB\03783.png,sim_data/masks\03783.png,0.0
sim_data/RGB\03784.png,sim_data/masks\03784.png,0.0
sim_data/RGB\03785.png,sim_data/masks\03785.png,0.0
sim_data/RGB\03786.png,sim_data/masks\03786.png,0.00137643504422158
sim_data/RGB\03787.png,sim_data/masks\03787.png,0.00022260929108597338
sim_data/RGB\03788.png,sim_data/masks\03788.png,-0.00017573311924934387
sim_data/RGB\03789.png,sim_data/masks\03789.png,0.000870533986017108
sim_data/RGB\03790.png,sim_data/masks\03790.png,0.0006155604496598244
sim_data/RGB\03791.png,sim_data/masks\03791.png,0.00043982735951431096
sim_data/RGB\03792.png,sim_data/masks\03792.png,-0.00017573311924934387
sim_data/RGB\03793.png,sim_data/masks\03793.png,0.0
sim_data/RGB\03794.png,sim_data/masks\03794.png,0.0
sim_data/RGB\03795.png,sim_data/masks\03795.png,0.0
sim_data/RGB\03796.png,sim_data/masks\03796.png,0.0006155604496598244
sim_data/RGB\03797.png,sim_data/masks\03797.png,0.0006948008667677641
sim_data/RGB\03798.png,sim_data/masks\03798.png,-0.0002485241857357323
sim_data/RGB\03799.png,sim_data/masks\03799.png,0.0
sim_data/RGB\03800.png,sim_data/masks\03800.png,-0.0006155604496598244
sim_data/RGB\03801.png,sim_data/masks\03801.png,0.00017573311924934387
sim_data/RGB\03802.png,sim_data/masks\03802.png,0.0
sim_data/RGB\03803.png,sim_data/masks\03803.png,0.000870533986017108
sim_data/RGB\03804.png,sim_data/masks\03804.png,-0.0002485241857357323
sim_data/RGB\03805.png,sim_data/masks\03805.png,0.0006155604496598244
sim_data/RGB\03806.png,sim_data/masks\03806.png,-0.0007912935689091682
sim_data/RGB\03807.png,sim_data/masks\03807.png,0.00017573311924934387
sim_data/RGB\03808.png,sim_data/masks\03808.png,0.0
sim_data/RGB\03809.png,sim_data/masks\03809.png,0.0
sim_data/RGB\03810.png,sim_data/masks\03810.png,0.0
sim_data/RGB\03811.png,sim_data/masks\03811.png,0.0
sim_data/RGB\03812.png,sim_data/masks\03812.png,0.0
sim_data/RGB\03813.png,sim_data/masks\03813.png,-0.0006155604496598244
sim_data/RGB\03814.png,sim_data/masks\03814.png,-0.00043982735951431096
sim_data/RGB\03815.png,sim_data/masks\03815.png,0.00017573311924934387
sim_data/RGB\03816.png,sim_data/masks\03816.png,0.0
sim_data/RGB\03817.png,sim_data/masks\03817.png,0.0
sim_data/RGB\03818.png,sim_data/masks\03818.png,0.000870533986017108
sim_data/RGB\03819.png,sim_data/masks\03819.png,-0.0002485241857357323
sim_data/RGB\03820.png,sim_data/masks\03820.png,0.0
sim_data/RGB\03821.png,sim_data/masks\03821.png,0.0
sim_data/RGB\03822.png,sim_data/masks\03822.png,0.0
sim_data/RGB\03823.png,sim_data/masks\03823.png,0.0
sim_data/RGB\03824.png,sim_data/masks\03824.png,0.0
sim_data/RGB\03825.png,sim_data/masks\03825.png,0.0
sim_data/RGB\03826.png,sim_data/masks\03826.png,0.0006155604496598244
sim_data/RGB\03827.png,sim_data/masks\03827.png,-0.00017573311924934387
sim_data/RGB\03828.png,sim_data/masks\03828.png,0.000870533986017108
sim_data/RGB\03829.png,sim_data/masks\03829.png,0.000870533986017108
sim_data/RGB\03830.png,sim_data/masks\03830.png,0.004519588313996792
sim_data/RGB\03831.png,sim_data/masks\03831.png,0.005948157515376806
sim_data/RGB\03832.png,sim_data/masks\03832.png,0.005222664214670658
sim_data/RGB\03833.png,sim_data/masks\03833.png,0.00485030235722661
sim_data/RGB\03834.png,sim_data/masks\03834.png,0.005065003409981728
sim_data/RGB\03835.png,sim_data/masks\03835.png,0.004618434235453606
sim_data/RGB\03836.png,sim_data/masks\03836.png,0.003635562490671873
sim_data/RGB\03837.png,sim_data/masks\03837.png,0.0032756763976067305
sim_data/RGB\03838.png,sim_data/masks\03838.png,0.002710647415369749
sim_data/RGB\03839.png,sim_data/masks\03839.png,0.002316454192623496
sim_data/RGB\03840.png,sim_data/masks\03840.png,0.0018267561681568623
sim_data/RGB\03841.png,sim_data/masks\03841.png,0.0012362728593870997
sim_data/RGB\03842.png,sim_data/masks\03842.png,0.0009249683353118598
sim_data/RGB\03843.png,sim_data/masks\03843.png,0.0006357255624607205
sim_data/RGB\03844.png,sim_data/masks\03844.png,0.00031118179322220385
sim_data/RGB\03845.png,sim_data/masks\03845.png,-0.00017573311924934387
sim_data/RGB\03846.png,sim_data/masks\03846.png,0.0006155604496598244
sim_data/RGB\03847.png,sim_data/masks\03847.png,0.00043982735951431096
sim_data/RGB\03848.png,sim_data/masks\03848.png,0.0
sim_data/RGB\03849.png,sim_data/masks\03849.png,0.0006155604496598244
sim_data/RGB\03850.png,sim_data/masks\03850.png,0.00043982735951431096
sim_data/RGB\03851.png,sim_data/masks\03851.png,-0.00017573311924934387
sim_data/RGB\03852.png,sim_data/masks\03852.png,0.008813493885099888
sim_data/RGB\03853.png,sim_data/masks\03853.png,0.006488765124231577
sim_data/RGB\03854.png,sim_data/masks\03854.png,0.004686599597334862
sim_data/RGB\03855.png,sim_data/masks\03855.png,0.0032944693230092525
sim_data/RGB\03856.png,sim_data/masks\03856.png,0.002551160752773285
sim_data/RGB\03857.png,sim_data/masks\03857.png,0.0020328646060079336
sim_data/RGB\03858.png,sim_data/masks\03858.png,0.0016248848987743258
sim_data/RGB\03859.png,sim_data/masks\03859.png,0.0007832429255358875
sim_data/RGB\03860.png,sim_data/masks\03860.png,0.0008006644784472883
sim_data/RGB\03861.png,sim_data/masks\03861.png,-0.00035146623849868774
sim_data/RGB\03862.png,sim_data/masks\03862.png,0.0006155604496598244
sim_data/RGB\03863.png,sim_data/masks\03863.png,0.025729279965162277
sim_data/RGB\03864.png,sim_data/masks\03864.png,0.01954917050898075
sim_data/RGB\03865.png,sim_data/masks\03865.png,0.012292212806642056
sim_data/RGB\03866.png,sim_data/masks\03866.png,0.007425114046782255
sim_data/RGB\03867.png,sim_data/masks\03867.png,0.00258906208910048
sim_data/RGB\03868.png,sim_data/masks\03868.png,-0.00018974993145093322
sim_data/RGB\03869.png,sim_data/masks\03869.png,0.025271786376833916
sim_data/RGB\03870.png,sim_data/masks\03870.png,0.018829602748155594
sim_data/RGB\03871.png,sim_data/masks\03871.png,0.014024706557393074
sim_data/RGB\03872.png,sim_data/masks\03872.png,0.005805603228509426
sim_data/RGB\03873.png,sim_data/masks\03873.png,0.0027787117287516594
sim_data/RGB\03874.png,sim_data/masks\03874.png,0.00045333802700042725
sim_data/RGB\03875.png,sim_data/masks\03875.png,-0.0006336148362606764
